periodo,año,trimestre,acreedor_codigo,acreedor_nombre,acreedor_clasif,deudor_codigo,deudor_nombre,deudor_clasif,exp_ij,pasivo_red_j,D_fondeo
2009T2,2009,2,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,473.746150544,10527.692234282,0.045000000000124434
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,213.68569999999994,10527.692234282,0.020297487354746322
2009T2,2009,2,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,90.51561,10527.692234282,0.008597858674596148
2009T2,2009,2,S13,Gobierno general,Gobierno,S123,FMM,NBFI,41.217774119000005,10527.692234282,0.003915176583979148
2009T2,2009,2,S124,FNM,NBFI,S123,FMM,NBFI,6.016830000000001,10527.692234282,0.0005715241162167537
2009T2,2009,2,S14_S15,Hogares,Hogares,S124,FNM,NBFI,3209.618716494,8289.890669831,0.3871726231776024
2009T2,2009,2,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,2213.781530089,8289.890669831,0.26704592596685367
2009T2,2009,2,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,1302.8503900959993,8289.890669831,0.15716134771685228
2009T2,2009,2,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,640.4500233,8289.890669831,0.07725675148295488
2009T2,2009,2,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,586.5651700000001,8289.890669831,0.07075668345478409
2009T2,2009,2,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,245.952833892,8289.890669831,0.02966900815557005
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,78.379,8289.890669831,0.009454768840949968
2009T2,2009,2,S124,FNM,NBFI,S124,FNM,NBFI,12.293005959999999,8289.890669831,0.001482891204432568
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,4095.1326405322407,9981.7356735359,0.41026258102480817
2009T2,2009,2,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,1574.9398899999999,9981.7356735359,0.1577821675017465
2009T2,2009,2,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,1430.7053940966177,9981.7356735359,0.14333232624960993
2009T2,2009,2,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,1099.2985801683596,9981.7356735359,0.11013100487952987
2009T2,2009,2,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,684.1224061377077,9981.7356735359,0.06853741959441871
2009T2,2009,2,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,619.2734362636546,9981.7356735359,0.06204065670718017
2009T2,2009,2,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,214.63693844149734,9981.7356735359,0.021502967566107166
2009T2,2009,2,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,117.39798541236888,9981.7356735359,0.011761279726492914
2009T2,2009,2,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,94.93273645200001,9981.7356735359,0.009510644196248419
2009T2,2009,2,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,51.29566603145431,9981.7356735359,0.005138952553858149
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,98.0928,98.0928,1.0
2009T2,2009,2,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,3437.47199,7530.204926330374,0.45649116108121
2009T2,2009,2,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1503.76385,7530.204926330374,0.19969759982784632
2009T2,2009,2,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,1324.518213459,7530.204926330374,0.17589404623340912
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,788.112930527219,7530.204926330374,0.10466022349159132
2009T2,2009,2,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,239.33194999999998,7530.204926330374,0.03178292653937526
2009T2,2009,2,S124,FNM,NBFI,S13,Gobierno general,Gobierno,132.11563297,7530.204926330374,0.017544759307683636
2009T2,2009,2,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,67.81466161370277,7530.204926330374,0.009005686070584837
2009T2,2009,2,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,23.709435684452977,7530.204926330374,0.003148577750062252
2009T2,2009,2,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,10.502332076,7530.204926330374,0.0013946940592914256
2009T2,2009,2,S123,FMM,NBFI,S13,Gobierno general,Gobierno,2.8639300000000003,7530.204926330374,0.00038032563894587834
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,26114.19947,31000.36088508,0.8423837247187779
2009T2,2009,2,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,2303.50962,31000.36088508,0.07430589690678871
2009T2,2009,2,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,1977.8065599999998,31000.36088508,0.06379946889430851
2009T2,2009,2,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,593.75720508,31000.36088508,0.019153235256876195
2009T2,2009,2,S124,FNM,NBFI,S14_S15,Hogares,Hogares,11.08803,31000.36088508,0.00035767422324868803
2009T2,2009,2,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,13833.782607033,49537.776943938,0.2792572347905058
2009T2,2009,2,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,12371.215741442,49537.776943938,0.24973296148195204
2009T2,2009,2,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,10648.562803684,49537.776943938,0.21495843093110537
2009T2,2009,2,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,6361.9454335822,49537.776943938,0.12842613912170558
2009T2,2009,2,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,3033.374168408,49537.776943938,0.06123355458281617
2009T2,2009,2,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,1230.6259464957998,49537.776943938,0.02484217141775461
2009T2,2009,2,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,1204.4885627559997,49537.776943938,0.024314546131513366
2009T2,2009,2,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,693.434279539,49537.776943938,0.013998090393191463
2009T2,2009,2,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,92.40974161,49537.776943938,0.0018654398180721814
2009T2,2009,2,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,67.93765938799999,49537.776943938,0.0013714313313834242
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,35542.111852937705,72832.00954114992,0.48800125215351214
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,22544.374138647254,72832.00954114992,0.309539367109042
2009T3,2009,3,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,6290.284412465198,72832.00954114992,0.08636703081645992
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,5510.418112746672,72832.00954114992,0.07565928974722712
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,981.9053466046022,72832.00954114992,0.013481782979636555
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,803.603301466794,72832.00954114992,0.011033655483757591
2009T3,2009,3,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,486.2904204770001,72832.00954114992,0.006676877701723267
2009T3,2009,3,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,357.32641865003933,72832.00954114992,0.004906172724070599
2009T3,2009,3,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,309.027301743,72832.00954114992,0.0042430149008644375
2009T3,2009,3,S14_S15,Hogares,Hogares,S11,Empresas no financieras,Empresas NF,6.6682354116557,72832.00954114992,9.155638370637242e-05
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,9067.034310043826,15786.413517303725,0.5743568227264105
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,2993.29934,15786.413517303725,0.1896123737490469
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,784.2922399999999,15786.413517303725,0.04968147066085184
2009T3,2009,3,S123,FMM,NBFI,S121,Banco Central,Banco Central,714.906786522,15786.413517303725,0.04528620675863963
2009T3,2009,3,S124,FNM,NBFI,S121,Banco Central,Banco Central,713.9872406622851,15786.413517303725,0.04522795756488154
2009T3,2009,3,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,581.793952917,15786.413517303725,0.036854093064221764
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,454.7999748948607,15786.413517303725,0.028809582011540977
2009T3,2009,3,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,243.93196000000003,15786.413517303725,0.015452018897935401
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,232.36771226375396,15786.413517303725,0.014719474566471493
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,16652.88393444037,78474.28199581588,0.2122081720394495
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,13261.730550567001,78474.28199581588,0.16899460833899818
2009T3,2009,3,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,13080.277783945,78474.28199581588,0.1666823505902535
2009T3,2009,3,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,9602.747312594998,78474.28199581588,0.1223680812155376
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,6541.641781699999,78474.28199581588,0.08336032666152701
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,5111.023461596576,78474.28199581588,0.06512991685440445
2009T3,2009,3,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,3848.6596200000004,78474.28199581588,0.04904357863644047
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,3442.5112340730293,78474.28199581588,0.043868018241397584
2009T3,2009,3,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,2481.4937723610005,78474.28199581588,0.03162174548463291
2009T3,2009,3,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,2428.0121345379116,78474.28199581588,0.03094022745779782
2009T3,2009,3,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,2023.30041,78474.28199581588,0.025782974479561075
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,4734.390676319999,10773.729422022,0.4394384238611642
2009T3,2009,3,S14_S15,Hogares,Hogares,S123,FMM,NBFI,4136.592213178,10773.729422022,0.38395174513317687
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,980.2332899999999,10773.729422022,0.09098365585424467
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,484.81782399199994,10773.729422022,0.04500000000009374
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,275.87692,10773.729422022,0.0256064459384041
2009T3,2009,3,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,114.44213,10773.729422022,0.010622331925848725
2009T3,2009,3,S13,Gobierno general,Gobierno,S123,FMM,NBFI,40.480378532,10773.729422022,0.003757322738146388
2009T3,2009,3,S124,FNM,NBFI,S123,FMM,NBFI,6.895989999999999,10773.729422022,0.0006400745489212193
2009T3,2009,3,S14_S15,Hogares,Hogares,S124,FNM,NBFI,4024.866485893,9782.630236682,0.4114298903786559
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,2251.494480089,9782.630236682,0.23015226228694144
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,1741.6500810589996,9782.630236682,0.17803494959140145
2009T3,2009,3,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,753.6329400000001,9782.630236682,0.0770378642314515
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,613.6800124,9782.630236682,0.06273159646767386
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,306.407063801,9782.630236682,0.03132154199716792
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,77.41377000000001,9782.630236682,0.007913390174936903
2009T3,2009,3,S124,FNM,NBFI,S124,FNM,NBFI,13.48540344,9782.630236682,0.0013785048717709564
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,3963.9517719567534,10018.940609536787,0.39564579993453236
2009T3,2009,3,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,1587.2005199999999,10018.940609536787,0.15841999487342825
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,1520.2246410457465,10018.940609536787,0.15173506863576788
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,1158.3517712523303,10018.940609536787,0.11561619300844277
2009T3,2009,3,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,762.1787475348017,10018.940609536787,0.07607378636512749
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,554.4372737150127,10018.940609536787,0.05533891209887573
2009T3,2009,3,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,284.70141601076404,10018.940609536787,0.02841631936012912
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,90.89419287698082,10018.940609536787,0.009072235919879677
2009T3,2009,3,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,80.868992199,10018.940609536787,0.008071611096488861
2009T3,2009,3,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,16.13128294539738,10018.940609536787,0.001610078707327839
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,116.03444,116.03444,1.0
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,3645.83599,8422.258745674932,0.43288102397379324
2009T3,2009,3,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1494.78298,8422.258745674932,0.17748005910737583
2009T3,2009,3,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,1382.638130929,8422.258745674932,0.1641647653771055
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,1211.279697102292,8422.258745674932,0.14381886542304562
2009T3,2009,3,S124,FNM,NBFI,S13,Gobierno general,Gobierno,268.629239732,8422.258745674932,0.031895154001288395
2009T3,2009,3,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,238.20531,8422.258745674932,0.028282829724546894
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,140.990371849576,8422.258745674932,0.016740209023141037
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,26.50919624606468,8422.258745674932,0.0031475162479041507
2009T3,2009,3,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,10.539281816,8422.258745674932,0.0012513604882315235
2009T3,2009,3,S123,FMM,NBFI,S13,Gobierno general,Gobierno,2.8485479999999996,8422.258745674932,0.0003382166335679024
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,26639.527530000003,31592.848734772004,0.843213847337539
2009T3,2009,3,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,2302.76849,31592.848734772004,0.07288891575850538
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,1995.1485500000001,31592.848734772004,0.06315190398781867
2009T3,2009,3,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,646.230814772,31592.848734772004,0.02045497131952965
2009T3,2009,3,S124,FNM,NBFI,S14_S15,Hogares,Hogares,9.173350000000001,31592.848734772004,0.00029036159660725833
2009T3,2009,3,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,19788.427205434,56722.718773698,0.34886245993218823
2009T3,2009,3,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,13582.267115629,56722.718773698,0.2394502134112623
2009T3,2009,3,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,9833.94642348,56722.718773698,0.17336874247360556
2009T3,2009,3,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,6398.4456545319,56722.718773698,0.11280216803533795
2009T3,2009,3,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,3096.187407574,56722.718773698,0.05458460868081106
2009T3,2009,3,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,1968.6089038669998,56722.718773698,0.03470582768997724
2009T3,2009,3,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,1106.0302952931,56722.718773698,0.019498894256210438
2009T3,2009,3,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,745.338941943,56722.718773698,0.013140042615316412
2009T3,2009,3,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,138.36842792000002,56722.718773698,0.0024393828594859363
2009T3,2009,3,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,65.09839802599998,56722.718773698,0.0011476600458048872
2009T4,2009,4,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,36603.180871674376,73234.06441192963,0.4998108621390651
2009T4,2009,4,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,21645.285560866207,73234.06441192963,0.2955630789398089
2009T4,2009,4,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,6495.7437714831285,73234.06441192963,0.08869839225289522
2009T4,2009,4,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,5797.778140826257,73234.06441192963,0.07916777782828908
2009T4,2009,4,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,906.7632922014732,73234.06441192963,0.01238171470452709
2009T4,2009,4,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,647.3131993480038,73234.06441192963,0.00883896318668008
2009T4,2009,4,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,524.341915258,73234.06441192963,0.007159809024235805
2009T4,2009,4,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,345.16942995317777,73234.06441192963,0.004713236015574066
2009T4,2009,4,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,267.528386573,73234.06441192963,0.003653059388704641
2009T4,2009,4,S14_S15,Hogares,Hogares,S11,Empresas no financieras,Empresas NF,0.959843746007361,73234.06441192963,1.310652021999485e-05
2009T4,2009,4,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,10513.844245451268,16183.462525799334,0.6496659308037647
2009T4,2009,4,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,2693.3111900000004,16183.462525799334,0.16642366772292275
2009T4,2009,4,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,720.5597999999999,16183.462525799334,0.044524451973815785
2009T4,2009,4,S123,FMM,NBFI,S121,Banco Central,Banco Central,625.682217401,16183.462525799334,0.03866182631828947
2009T4,2009,4,S124,FNM,NBFI,S121,Banco Central,Banco Central,536.8969878355682,16183.462525799334,0.03317565613537019
2009T4,2009,4,S13,Gobierno general,Gobierno,S121,Banco Central,Banco Central,416.82891181699995,16183.462525799334,0.025756472766720974
