periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor,clasificacion_acreedor,flag_sf_acreedor
2020T1,2020,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,251.93041034200002,NBFI,True
2020T1,2020,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1950.7698170379874,NBFI,True
2020T1,2020,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,121.29227781301233,NBFI,True
2020T1,2020,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11904.804681995669,NBFI,True
2020T1,2020,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,9950.548986712689,NBFI,True
2020T1,2020,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,251.28790506499996,Gobierno,False
2020T1,2020,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2020T1,2020,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,31055.260936220904,Resto del mundo,False
2020T2,2020,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,50.56889000000001,Empresas NF,False
2020T2,2020,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,94662.30352251854,Bancario,True
2020T2,2020,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,80205.70088154863,Bancario,True
2020T2,2020,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,172.20934000000005,NBFI,True
2020T2,2020,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,430.0101800000001,NBFI,True
2020T2,2020,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1406.8176416387428,NBFI,True
2020T2,2020,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4906.7067731,NBFI,True
2020T2,2020,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5040.5663880007,NBFI,True
2020T2,2020,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4870.39556399963,NBFI,True
2020T2,2020,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,90.05595,NBFI,True
2020T2,2020,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,943.4579306269999,Gobierno,False
2020T2,2020,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,4933.881343321329,Gobierno,False
2020T2,2020,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,66261.10297784302,Resto del mundo,False
2020T2,2020,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1893.6519774300662,Empresas NF,False
2020T2,2020,2,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2020T2,2020,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,367.2257046304059,Bancario,True
2020T2,2020,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,232.503723107,NBFI,True
2020T2,2020,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1831.4614827164887,NBFI,True
2020T2,2020,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,137.02434209443257,NBFI,True
2020T2,2020,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,13317.750217335577,NBFI,True
2020T2,2020,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,12351.971809530487,NBFI,True
2020T2,2020,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,255.79662026799997,Gobierno,False
2020T2,2020,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2020T2,2020,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,35181.92030329494,Resto del mundo,False
2020T3,2020,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,56.05924000000001,Empresas NF,False
2020T3,2020,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,94482.72510007839,Bancario,True
2020T3,2020,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,79606.89806956654,Bancario,True
2020T3,2020,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,193.37138000000004,NBFI,True
2020T3,2020,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,468.8298300000001,NBFI,True
2020T3,2020,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1446.691867157742,NBFI,True
2020T3,2020,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4732.3168491,NBFI,True
2020T3,2020,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4834.5813580007,NBFI,True
2020T3,2020,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4989.07616399963,NBFI,True
2020T3,2020,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,90.40637,NBFI,True
2020T3,2020,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,956.8752080779998,Gobierno,False
2020T3,2020,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,5602.103000321329,Gobierno,False
2020T3,2020,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,64891.87942640001,Resto del mundo,False
2020T3,2020,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1907.4604218977254,Empresas NF,False
2020T3,2020,3,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2020T3,2020,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,332.66920421962277,Bancario,True
2020T3,2020,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,246.41408455200002,NBFI,True
2020T3,2020,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2247.3432060267473,NBFI,True
2020T3,2020,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,111.56899855234873,NBFI,True
2020T3,2020,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,12985.918829035412,NBFI,True
2020T3,2020,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,12310.304493985243,NBFI,True
2020T3,2020,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,255.16191543199997,Gobierno,False
2020T3,2020,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2020T3,2020,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,35252.358569512144,Resto del mundo,False
2020T4,2020,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,43.09716,Empresas NF,False
2020T4,2020,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,90492.64641349988,Bancario,True
2020T4,2020,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,80853.36746633836,Bancario,True
2020T4,2020,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,247.33400000000006,NBFI,True
2020T4,2020,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,519.94222,NBFI,True
2020T4,2020,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1464.0234599362748,NBFI,True
2020T4,2020,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4749.3987111,NBFI,True
2020T4,2020,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4990.331158000699,NBFI,True
2020T4,2020,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,5133.5525939996305,NBFI,True
2020T4,2020,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,99.93863,NBFI,True
2020T4,2020,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,958.5157210589999,Gobierno,False
2020T4,2020,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,5885.78163232133,Gobierno,False
2020T4,2020,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,59003.57642431702,Resto del mundo,False
2020T4,2020,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,2159.6915814541326,Empresas NF,False
2020T4,2020,4,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2020T4,2020,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,340.52206213854635,Bancario,True
2020T4,2020,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,279.068382551,NBFI,True
2020T4,2020,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2248.6995544682877,NBFI,True
2020T4,2020,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,111.96443261065956,NBFI,True
2020T4,2020,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,12879.845105265902,NBFI,True
2020T4,2020,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,12626.92438621094,NBFI,True
2020T4,2020,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,257.433900401,Gobierno,False
2020T4,2020,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.004351189325082002,Hogares,False
2020T4,2020,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,32303.56018896006,Resto del mundo,False
2021T1,2021,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,36.306680000000014,Empresas NF,False
2021T1,2021,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,91848.14975781286,Bancario,True
2021T1,2021,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,82417.51813325936,Bancario,True
2021T1,2021,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,293.69252000000006,NBFI,True
2021T1,2021,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,567.6389600000001,NBFI,True
2021T1,2021,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1465.718037385675,NBFI,True
2021T1,2021,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4741.0842611,NBFI,True
2021T1,2021,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4985.1580180006995,NBFI,True
2021T1,2021,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,5142.278823999631,NBFI,True
2021T1,2021,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,95.6895,NBFI,True
2021T1,2021,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,968.4336442369997,Gobierno,False
2021T1,2021,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,6192.96629232133,Gobierno,False
2021T1,2021,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,59630.54636298602,Resto del mundo,False
2021T1,2021,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1709.1751130966372,Empresas NF,False
2021T1,2021,1,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2021T1,2021,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,326.8411465089866,Bancario,True
2021T1,2021,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,301.54063993200003,NBFI,True
2021T1,2021,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2419.0784662536507,NBFI,True
2021T1,2021,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,92.0659251508273,NBFI,True
2021T1,2021,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,12786.076991033966,NBFI,True
2021T1,2021,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,12298.022389716907,NBFI,True
2021T1,2021,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,239.31979782,Gobierno,False
2021T1,2021,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.004556812054287001,Hogares,False
2021T1,2021,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,32734.734696746476,Resto del mundo,False
2021T2,2021,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,43.95427000000001,Empresas NF,False
2021T2,2021,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,93039.67819918586,Bancario,True
2021T2,2021,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,84017.02138799237,Bancario,True
2021T2,2021,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,314.83472,NBFI,True
2021T2,2021,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,612.3252200000001,NBFI,True
2021T2,2021,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1462.6651528334082,NBFI,True
2021T2,2021,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4670.827598099999,NBFI,True
2021T2,2021,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5067.7268880007,NBFI,True
2021T2,2021,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,5215.774003999631,NBFI,True
2021T2,2021,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,94.50672,NBFI,True
2021T2,2021,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,912.2230129669999,Gobierno,False
2021T2,2021,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,6887.220661321329,Gobierno,False
2021T2,2021,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,59031.53965440902,Resto del mundo,False
2021T2,2021,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1783.3446471461502,Empresas NF,False
2021T2,2021,2,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2021T2,2021,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,272.0928467177668,Bancario,True
2021T2,2021,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,294.72211940100004,NBFI,True
2021T2,2021,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2216.1905678788,NBFI,True
2021T2,2021,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,97.43397944715737,NBFI,True
2021T2,2021,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11354.294755688734,NBFI,True
2021T2,2021,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,11133.709431368283,NBFI,True
2021T2,2021,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,239.32112036600003,Gobierno,False
2021T2,2021,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.005588101070121601,Hogares,False
2021T2,2021,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,33824.21225247478,Resto del mundo,False
2021T3,2021,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,47.940490000000004,Empresas NF,False
2021T3,2021,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,97091.1031894815,Bancario,True
2021T3,2021,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,86069.82833479636,Bancario,True
2021T3,2021,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,306.61242000000004,NBFI,True
2021T3,2021,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,660.8267799999999,NBFI,True
2021T3,2021,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1438.2184866076439,NBFI,True
2021T3,2021,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4828.9277591,NBFI,True
2021T3,2021,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5238.7202980007,NBFI,True
2021T3,2021,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,5241.27748399963,NBFI,True
2021T3,2021,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,89.79944,NBFI,True
2021T3,2021,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,895.302963217,Gobierno,False
2021T3,2021,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,7034.1500163213295,Gobierno,False
2021T3,2021,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,64817.05130787802,Resto del mundo,False
2021T3,2021,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1559.5073381804991,Empresas NF,False
2021T3,2021,3,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2021T3,2021,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,353.86053766963465,Bancario,True
2021T3,2021,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,276.1782576410001,NBFI,True
2021T3,2021,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1581.0842741998622,NBFI,True
2021T3,2021,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,109.4105118707815,NBFI,True
2021T3,2021,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11069.846023280817,NBFI,True
2021T3,2021,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,10410.873940229674,NBFI,True
2021T3,2021,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,241.38663303,Gobierno,False
2021T3,2021,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2021T3,2021,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,40459.56475645251,Resto del mundo,False
2021T4,2021,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,49.630790000000005,Empresas NF,False
2021T4,2021,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,99192.25573931643,Bancario,True
2021T4,2021,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,89257.35196082736,Bancario,True
2021T4,2021,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,319.6111,NBFI,True
2021T4,2021,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,690.75363,NBFI,True
2021T4,2021,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1408.847779763387,NBFI,True
2021T4,2021,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4975.8368611,NBFI,True
2021T4,2021,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5367.0272380007,NBFI,True
2021T4,2021,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,5603.551143999631,NBFI,True
2021T4,2021,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,90.19994,NBFI,True
2021T4,2021,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,859.6575188799999,Gobierno,False
2021T4,2021,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,7073.76335232133,Gobierno,False
2021T4,2021,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,68101.58113843601,Resto del mundo,False
2021T4,2021,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1203.4890642172736,Empresas NF,False
2021T4,2021,4,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2021T4,2021,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,410.9097440742422,Bancario,True
2021T4,2021,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,182.53752007500003,NBFI,True
2021T4,2021,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1884.0991387192514,NBFI,True
2021T4,2021,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,121.5269662483915,NBFI,True
2021T4,2021,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,10961.697077551287,NBFI,True
2021T4,2021,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,10230.51702169884,NBFI,True
2021T4,2021,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,251.85829645400003,Gobierno,False
2021T4,2021,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2021T4,2021,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,43063.55871300268,Resto del mundo,False
2022T1,2022,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,49.95262000000001,Empresas NF,False
2022T1,2022,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,99994.99411148022,Bancario,True
2022T1,2022,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,91458.50177082737,Bancario,True
2022T1,2022,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,318.32928999999996,NBFI,True
2022T1,2022,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,717.5580900000001,NBFI,True
2022T1,2022,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1564.4189430757617,NBFI,True
2022T1,2022,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,5119.1206611,NBFI,True
2022T1,2022,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5570.5397880007,NBFI,True
2022T1,2022,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,5806.256743999631,NBFI,True
2022T1,2022,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,88.29686,NBFI,True
2022T1,2022,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,843.2961949799999,Gobierno,False
2022T1,2022,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,7357.41808732133,Gobierno,False
2022T1,2022,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,66470.13925516201,Resto del mundo,False
2022T1,2022,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,956.6373454179634,Empresas NF,False
2022T1,2022,1,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2022T1,2022,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,445.7704543209212,Bancario,True
2022T1,2022,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,217.87252936800002,NBFI,True
2022T1,2022,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1945.6093570069797,NBFI,True
2022T1,2022,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,101.91838647209516,NBFI,True
2022T1,2022,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11290.596009005401,NBFI,True
2022T1,2022,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,10543.44955363476,NBFI,True
2022T1,2022,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,238.17195509600003,Gobierno,False
2022T1,2022,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2022T1,2022,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,38090.578714410134,Resto del mundo,False
2022T2,2022,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,58.86103000000001,Empresas NF,False
2022T2,2022,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,105481.05008927296,Bancario,True
2022T2,2022,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,95476.05188768635,Bancario,True
2022T2,2022,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,348.63072000000005,NBFI,True
2022T2,2022,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,797.1190500000001,NBFI,True
2022T2,2022,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1714.2869096344955,NBFI,True
2022T2,2022,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,5270.6185811,NBFI,True
2022T2,2022,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5821.325208000699,NBFI,True
2022T2,2022,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,6083.23581399963,NBFI,True
2022T2,2022,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,88.48161999999999,NBFI,True
2022T2,2022,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,866.815107186,Gobierno,False
2022T2,2022,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,7271.95567232133,Gobierno,False
2022T2,2022,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,79736.12771552202,Resto del mundo,False
2022T2,2022,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1281.0218882152226,Empresas NF,False
2022T2,2022,2,Bce Final,S121,Banco Central,S11,Empresas no financieras,Titulos deuda,0.0,Banco Central,True
2022T2,2022,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,455.62548068948456,Bancario,True
