periodo,año,trimestre,act_total,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,activos_netos,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones,activo_proxy
2005T1,2005,1,14502.5474,4.941,147.3066,152.2476,3331.0057,60.398,3391.4037,15125.9866,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,152.2476,3391.4037000000003,0.0,0.0,14502.5474
2005T1,2005,1,50834.6692,2705.1614,1950.2152,4655.3765,6295.6756,25377.9105,31673.5861,56413.3035,S122,Bancos y cooperativas,1239.3301,4849.6807,6089.0108,5735.0677,31256.7638,36991.8315,108.768,0.0,2932.881,1186.6544,0.0,7329.5099,7329.5099,-5578.6343,6089.0108,36991.8315,4119.5354,7329.5099,4655.3766,31673.5861,43080.842300000004,47309.1457,50834.6692
2005T1,2005,1,,,,,,,,3508.5162,S123,Fondos mercado monetario,32.994,321.3053,354.2993,,,,0.0805,0.607369,,,,,,,354.2993,0.0,0.0,0.0,0.0,0.0,354.2993,354.987169,3508.5162
2005T1,2005,1,,,,,,,,4940.5028,S124,Fondos mercado no monetario,218.9835,1683.4489,,0.0,13.8996,13.8996,2.6494,139.4361,,,,,,-223.1884,1902.4324000000001,13.8996,0.0,0.0,0.0,0.0,1916.332,2058.4175,4940.5028
2005T1,2005,1,62562.5507,1112.9807,4367.6981,5480.6787,,,0.5549,58740.6185,S125_S126,Otros intermediarios y auxiliares,34.7442,513.8267,548.5709,349.7243,1174.2346,1523.9589,552.4888,422.0868,694.3402,1459.6994,,,,,548.5708999999999,1523.9589,2154.0396,0.0,5480.6788,0.0,2072.5298000000003,5201.145,62562.5507
2005T1,2005,1,12249.649,,,,,,,,S128,Compañías de seguros,38.5826,8456.2015,,,,,,,78.9371,396.4241,,,,,8494.784099999999,0.0,475.3612,0.0,0.0,0.0,8494.784099999999,8970.145299999998,12249.649
2005T1,2005,1,35273.7932,,,,,,,35273.7917,S129,Fondos de pensiones,96.3413,12083.306,,0.0,0.0,0.0,0.0,9908.3437,49.2271,7137.8539,,,,,12179.6473,0.0,7187.081,0.0,0.0,0.0,12179.6473,29275.072,35273.7932
2005T1,2005,1,10636.7137,0.058,3630.1545,3630.2125,,,0.0,12838.1362,S13,Gobierno general,0.0,82.5024,,,,,,,1284.5364,1076.8402,0.0,6632.3739,6632.3739,,82.5024,0.0,2361.3766,6632.3739,3630.2125,0.0,82.5024,2443.879,10636.7137
2005T1,2005,1,120069.0721,2115.3074,30600.0289,32715.3363,,,,212430.2699,S11,Empresas no financieras,720.3291,3865.6356,4585.9647,0.4425,1388.9719,1389.4144,1105.0374,418.9022,2791.5504,6718.6831,142.8314,10131.5743,10274.4057,-92361.1978,4585.9647,1389.4144000000001,9510.2335,10274.4057,32715.336300000003,0.0,5975.3791,17009.552200000002,120069.0721
2005T1,2005,1,100054.4013,1953.4186,13723.2193,15676.6379,,,,16983.5858,S14_S15,Hogares e IPSFLSH,6.7449,35.0308,41.7757,,,,1507.4753,2450.8657,6486.1083,7189.5442,,,,83070.8154,41.7757,0.0,13675.6525,0.0,15676.637900000002,0.0,41.7757,17675.7692,100054.4013
2005T1,2005,1,65601.4044,,,,,,,51414.8726,S2,Resto del mundo,0.0,6656.0773,,1366.7008,15009.4851,16376.1859,156.32,163.7959,98.748,28.5799,,,,,6656.0773,16376.1859,127.3279,0.0,0.0,0.0,23032.2632,23479.707000000002,65601.4044
2005T2,2005,2,14390.9731,4.8919,142.0725,146.9645,3123.9767,643.4541,3767.4308,15042.7524,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,146.96439999999998,3767.4308,0.0,0.0,14390.9731
2005T2,2005,2,53162.8526,2151.0601,2448.08,4599.1401,6452.0063,27189.9181,33641.9244,58727.2777,S122,Bancos y cooperativas,1477.058,4684.6268,6161.6848,6215.625,32318.6334,38534.2583,162.2738,0.0,2346.813,2171.8473,0.0,7554.2396,7554.2396,-5564.4251,6161.6848,38534.2584,4518.6603,7554.2396,4599.1401000000005,33641.924399999996,44695.9432,49376.8773,53162.8526
2005T2,2005,2,,,,,,,,3295.1929,S123,Fondos mercado monetario,50.574,309.7639,360.338,,,,0.2202,0.479669,,,,,,,360.3379,0.0,0.0,0.0,0.0,0.0,360.3379,361.03776899999997,3295.1929
2005T2,2005,2,,,,,,,,5681.0375,S124,Fondos mercado no monetario,248.6058,1937.6614,,9.3527,13.3655,22.7182,2.7723,145.7529,,,,,,-226.122,2186.2672,22.718200000000003,0.0,0.0,0.0,0.0,2208.9853999999996,2357.5105999999996,5681.0375
2005T2,2005,2,64067.6019,1092.4926,4373.623,5466.1155,,,0.5939,60507.1582,S125_S126,Otros intermediarios y auxiliares,37.7407,525.6149,563.3556,333.1938,1246.8878,1580.0816,543.113,424.21,838.2668,1457.8065,,,,,563.3556,1580.0816,2296.0733,0.0,5466.115599999999,0.0,2143.4372,5406.833500000001,64067.6019
2005T2,2005,2,13008.4981,,,,,,,,S128,Compañías de seguros,38.3014,9032.3689,,,,,,,74.4337,363.1978,,,,,9070.6703,0.0,437.63149999999996,0.0,0.0,0.0,9070.6703,9508.3018,13008.4981
2005T2,2005,2,36903.044,,,,,,,36903.0427,S129,Fondos de pensiones,84.2529,12351.4294,,0.0,0.0,0.0,0.0,10515.6234,55.6066,7572.1368,,,,,12435.6823,0.0,7627.7434,0.0,0.0,0.0,12435.6823,30579.0491,36903.044
2005T2,2005,2,10663.314,0.0612,3149.0365,3149.0977,,,0.0,12633.4748,S13,Gobierno general,0.0,87.0213,,,,,,,1339.6292,1505.1783,0.0,6798.2376,6798.2376,,87.0213,0.0,2844.8075,6798.2376,3149.0977000000003,0.0,87.0213,2931.8288,10663.314
2005T2,2005,2,118943.8862,2589.0409,30677.9894,33267.0303,,,,215064.7718,S11,Empresas no financieras,619.4857,3679.8232,4299.309,0.4636,1378.3003,1378.7639,947.6587,614.8905,2846.4159,6983.379,136.291,10644.4433,10780.7343,-96120.8856,4299.3089,1378.7639000000001,9829.7949,10780.7343,33267.0303,0.0,5678.0728,17070.416900000004,118943.8862
2005T2,2005,2,103164.8329,1952.0452,14297.2106,16249.2558,,,,17659.1786,S14_S15,Hogares e IPSFLSH,4.8332,36.1978,41.0309,,,,1415.8184,2951.5949,6454.5667,7243.718,,,,85505.6543,41.031,0.0,13698.2847,0.0,16249.2558,0.0,41.031,18106.729,103164.8329
2005T2,2005,2,67734.8388,,,,,,,52443.4705,S2,Resto del mundo,0.0,6598.1018,,1130.1136,14986.2924,16116.4059,146.8155,196.1903,106.7882,18.5714,,,,,6598.1018,16116.406,125.3596,0.0,0.0,0.0,22714.5078,23182.873199999998,67734.8388
2005T3,2005,3,12777.4103,1.2662,133.4709,134.7371,2937.6902,265.4535,3203.1437,13349.6965,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,134.7371,3203.1437,0.0,0.0,12777.4103
2005T3,2005,3,53288.7422,1816.3057,2422.7626,4239.0682,6324.6517,27670.6862,33995.3379,59676.119,S122,Bancos y cooperativas,1726.5838,4552.3974,6278.9812,6155.7169,33941.0052,40096.7221,179.5333,0.0,2012.2969,1805.6989,0.0,7492.1351,7492.1351,-6387.3768,6278.9812,40096.7221,3817.9958,7492.1351,4239.0683,33995.3379,46375.7033,50373.2324,53288.7422
2005T3,2005,3,,,,,,,,3285.3376,S123,Fondos mercado monetario,80.7726,322.2436,403.0162,,,,0.1643,0.588219,,,,,,,403.0162,0.0,0.0,0.0,0.0,0.0,403.0162,403.76871900000003,3285.3376
2005T3,2005,3,,,,,,,,6549.1066,S124,Fondos mercado no monetario,244.0954,2142.5599,,6.8084,11.3395,18.1479,2.7899,179.1129,,,,,,-228.9827,2386.6553000000004,18.1479,0.0,0.0,0.0,0.0,2404.8032000000003,2586.7060000000006,6549.1066
2005T3,2005,3,66025.1226,1160.6027,4450.3512,5610.954,,,0.6333,63185.2518,S125_S126,Otros intermediarios y auxiliares,41.6443,519.0733,560.7176,347.8231,1271.7042,1619.5273,590.8851,454.4513,785.6428,1408.94,,,,,560.7176000000001,1619.5273,2194.5828,0.0,5610.9539,0.0,2180.2449,5420.164099999999,66025.1226
2005T3,2005,3,13351.0391,,,,,,,,S128,Compañías de seguros,42.1794,9237.4533,,,,,,,64.7052,403.8066,,,,,9279.6327,0.0,468.5118,0.0,0.0,0.0,9279.6327,9748.1445,13351.0391
2005T3,2005,3,38668.9351,,,,,,,38668.9336,S129,Fondos de pensiones,90.1209,12099.1282,,0.0,0.0,0.0,0.0,11571.7479,63.0825,7968.0443,,,,,12189.249099999999,0.0,8031.1268,0.0,0.0,0.0,12189.249099999999,31792.1238,38668.9351
2005T3,2005,3,10085.0148,0.0644,2842.533,2842.5974,,,0.0,11966.863,S13,Gobierno general,0.0,91.5898,,,,,,,1438.6633,1640.9223,0.0,6300.6075,6300.6075,,91.5898,0.0,3079.5856,6300.6075,2842.5974,0.0,91.5898,3171.1754,10085.0148
2005T3,2005,3,123913.5813,2241.7865,30392.6544,32634.441,,,,218235.3072,S11,Empresas no financieras,610.7261,3019.6348,3630.3609,0.4392,1319.1795,1319.6188,878.5426,822.4935,2818.2721,7158.4435,144.439,10825.2311,10969.6702,-94321.726,3630.3608999999997,1319.6187,9976.7156,10969.670100000001,32634.4409,0.0,4949.9796,16627.7313,123913.5813
2005T3,2005,3,105555.0352,2034.7728,15087.071,17121.8438,,,,18627.3554,S14_S15,Hogares e IPSFLSH,3.5794,34.8602,38.4396,,,,1411.584,3507.0749,6274.2877,6651.3031,,,,86927.6798,38.4396,0.0,12925.5908,0.0,17121.8438,0.0,38.4396,17882.689300000002,105555.0352
2005T3,2005,3,64014.0752,,,,,,,50539.5204,S2,Resto del mundo,0.0,5966.0158,,724.524,13884.2413,14608.7652,146.3764,232.571,97.3974,17.1084,,,,,5966.0158,14608.7653,114.50580000000001,0.0,0.0,0.0,20574.7811,21068.2343,64014.0752
2005T4,2005,4,12790.7976,8.4934,131.0431,139.5365,3593.3254,1155.5223,4748.8477,13181.8484,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,139.53650000000002,4748.8477,0.0,0.0,12790.7976
2005T4,2005,4,56170.0256,1722.273,2928.1918,4650.4648,7421.1398,29562.4756,36983.6154,61840.3053,S122,Bancos y cooperativas,1837.6904,4132.9269,5970.6173,6277.4222,35835.9189,42113.3411,57.2585,0.0,2286.8557,2952.5409,0.0,7482.8497,7482.8497,-5670.2797,5970.6173,42113.3411,5239.3966,7482.8497,4650.4648,36983.6154,48083.958399999996,53380.6135,56170.0256
2005T4,2005,4,,,,,,,,3608.7272,S123,Fondos mercado monetario,37.6688,306.0978,343.7667,,,,0.2068,0.564775,,,,,,,343.7666,0.0,0.0,0.0,0.0,0.0,343.7666,344.53817499999997,3608.7272
2005T4,2005,4,,,,,,,,4801.8632,S124,Fondos mercado no monetario,241.4759,1281.3679,,4.4064,9.3395,13.7459,2.8082,208.0405,,,,,,-237.3579,1522.8437999999999,13.745899999999999,0.0,0.0,0.0,0.0,1536.5896999999998,1747.4383999999998,4801.8632
2005T4,2005,4,66270.8305,1153.9654,4588.4091,5742.3745,,,0.6728,63585.5629,S125_S126,Otros intermediarios y auxiliares,43.3499,495.7426,539.0924,346.3695,1308.8571,1655.2266,570.3437,422.2727,1048.1669,1528.67,,,,,539.0925,1655.2266,2576.8369000000002,0.0,5742.3745,0.0,2194.3190999999997,5763.7724,66270.8305
2005T4,2005,4,13234.1216,,,,,,,,S128,Compañías de seguros,49.6735,8905.8365,,,,,,,71.4336,429.2176,,,,,8955.51,0.0,500.6512,0.0,0.0,0.0,8955.51,9456.1612,13234.1216
2005T4,2005,4,38650.0482,,,,,,,38650.047,S129,Fondos de pensiones,77.9988,12146.0401,,0.0,0.0,0.0,0.0,12054.8644,79.4317,8004.9239,,,,,12224.0389,0.0,8084.3556,0.0,0.0,0.0,12224.0389,32363.2589,38650.0482
2005T4,2005,4,9840.2909,0.0676,2338.4747,2338.5423,,,0.0,11291.7372,S13,Gobierno general,0.0,140.9282,,,,,,,1493.7919,1702.8242,0.0,6234.7716,6234.7716,,140.9282,0.0,3196.6161,6234.7716,2338.5423,0.0,140.9282,3337.5443,9840.2909
2005T4,2005,4,126210.5914,2460.0884,31057.2833,33517.3717,,,,218480.0769,S11,Empresas no financieras,619.1816,3099.5303,3718.7119,0.4298,1360.5034,1360.9333,1179.5766,403.1249,3062.3147,8167.4386,162.6559,10220.7883,10383.4442,-92269.4856,3718.7119,1360.9332,11229.7533,10383.4442,33517.371699999996,0.0,5079.6451,17892.099899999997,126210.5914
2005T4,2005,4,106019.3451,2117.2858,15910.2881,18027.5739,,,,19638.5234,S14_S15,Hogares e IPSFLSH,13.532,35.0238,48.5558,,,,1550.5321,2329.8434,6722.6979,6940.1622,,,,86380.8216,48.555800000000005,0.0,13662.8601,0.0,18027.5739,0.0,48.555800000000005,17591.791400000002,106019.3451
2005T4,2005,4,63741.7918,,,,,,,52474.8708,S2,Resto del mundo,0.0,5540.6526,,667.494,13766.0927,14433.5867,160.7849,155.9263,97.1498,16.4488,,,,,5540.6526,14433.5867,113.5986,0.0,0.0,0.0,19974.2393,20404.5491,63741.7918
2006T1,2006,1,12074.3335,7.7854,134.1012,141.8866,4016.5691,282.0608,4298.63,12518.1325,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,141.88660000000002,4298.6299,0.0,0.0,12074.3335
2006T1,2006,1,58113.3444,1449.45,3609.3069,5058.757,7201.8015,30718.575,37920.3764,64235.3169,S122,Bancos y cooperativas,1714.4519,3800.7173,5515.1693,6567.6845,37159.8285,43727.513,142.3622,0.0,3754.5082,1694.5824,0.0,7439.9479,7439.9479,-6121.9725,5515.1692,43727.513000000006,5449.0906,7439.9479,5058.7569,37920.3765,49242.68220000001,54834.13500000002,58113.3444
2006T1,2006,1,,,,,,,,4287.8492,S123,Fondos mercado monetario,35.009,306.4298,341.4388,,,,0.2512,0.790874,,,,,,,341.4388,0.0,0.0,0.0,0.0,0.0,341.4388,342.480874,4287.8492
2006T1,2006,1,,,,,,,,5461.5844,S124,Fondos mercado no monetario,272.2424,1296.4872,,0.7759,9.3036,10.0795,4.4393,340.1509,,,,,,-195.2694,1568.7296000000001,10.0795,0.0,0.0,0.0,0.0,1578.8091000000002,1923.3993,5461.5844
2006T1,2006,1,69102.8677,1216.7252,4666.4202,5883.1453,,,0.7128,66885.3415,S125_S126,Otros intermediarios y auxiliares,42.2067,491.6809,533.8876,358.1696,1380.3517,1738.5213,619.1186,447.481,715.9378,1566.1078,,,,,533.8876,1738.5212999999999,2282.0456,0.0,5883.145399999999,0.0,2272.4089,5621.054099999999,69102.8677
2006T1,2006,1,13486.5611,,,,,,,,S128,Compañías de seguros,50.0628,8977.4455,,,,,,,90.84,430.6432,,,,,9027.5083,0.0,521.4832,0.0,0.0,0.0,9027.5083,9548.9915,13486.5611
2006T1,2006,1,41436.7623,,,,,,,41436.7608,S129,Fondos de pensiones,61.8243,12309.4456,,0.0,0.0,0.0,0.0,13808.049,72.1638,8482.8918,,,,,12371.2699,0.0,8555.0556,0.0,0.0,0.0,12371.2699,34734.3745,41436.7623
2006T1,2006,1,11395.5982,0.0721,2026.2503,2026.3224,,,0.0,11228.8922,S13,Gobierno general,759.69,142.2053,,,,,,,1568.3291,1875.3142,0.0,6283.7209,6283.7209,,901.8953,0.0,3443.6432999999997,6283.7209,2026.3224,0.0,901.8953,4345.5386,11395.5982
2006T1,2006,1,129793.3744,2609.2405,32071.9744,34681.2148,,,,225411.0947,S11,Empresas no financieras,670.7244,3050.079,3720.8034,0.4569,1424.7652,1425.2221,1386.0295,443.8186,3154.1008,8665.7812,160.1927,10358.9075,10519.1002,-95617.7203,3720.8034000000002,1425.2221,11819.882,10519.100199999999,34681.2149,0.0,5146.0255,18795.7556,129793.3744
2006T1,2006,1,110264.7089,2202.4864,16584.9047,18787.3911,,,,20446.654,S14_S15,Hogares e IPSFLSH,12.0217,38.4745,50.4961,,,,1842.3249,2602.2116,6632.509,7055.4145,,,,89818.0549,50.4962,0.0,13687.9235,0.0,18787.3911,0.0,50.4962,18182.9562,110264.7089
2006T1,2006,1,69087.543,,,,,,,58705.5197,S2,Resto del mundo,0.0,5540.3521,,456.8655,14857.666,15314.5314,191.0428,173.4999,100.608,16.9887,,,,,5540.3521,15314.5315,117.5967,0.0,0.0,0.0,20854.8836,21337.022999999997,69087.543
2006T2,2006,2,12955.0593,2.8727,141.3013,144.174,4030.7468,1243.6514,5274.3982,13220.1466,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,144.174,5274.3982,0.0,0.0,12955.0593
2006T2,2006,2,59927.8835,1263.1156,3721.919,4985.0345,7677.9274,31899.6056,39577.533,65667.8434,S122,Bancos y cooperativas,1724.6789,3585.669,5310.3479,6853.9494,38556.2196,45410.169,4.6052,0.0,3456.5962,2329.8339,0.0,7803.8018,7803.8018,-5739.9599,5310.3479,45410.168999999994,5786.4301,7803.8018,4985.0346,39577.532999999996,50720.516899999995,56511.55219999999,59927.8835
2006T2,2006,2,,,,,,,,4554.0995,S123,Fondos mercado monetario,34.1458,317.4245,351.5703,,,,0.2413,0.774492,,,,,,,351.57030000000003,0.0,0.0,0.0,0.0,0.0,351.57030000000003,352.58609200000006,4554.0995
2006T2,2006,2,,,,,,,,5513.379,S124,Fondos mercado no monetario,243.9355,1276.9487,,0.2734,8.0471,8.3205,4.0641,374.6801,,,,,,-252.1718,1520.8842,8.320500000000001,0.0,0.0,0.0,0.0,1529.2047,1907.9489,5513.379
2006T2,2006,2,71448.3427,1243.1242,4691.9877,5935.1119,,,0.7533,68834.9221,S125_S126,Otros intermediarios y auxiliares,40.3164,476.0903,516.4067,358.5507,1393.8049,1752.3556,615.9319,439.6445,796.6955,1605.6026,,,,,516.4067,1752.3556,2402.2981,0.0,5935.1119,0.0,2268.7623000000003,5726.6368,71448.3427
2006T2,2006,2,13627.2554,,,,,,,,S128,Compañías de seguros,74.6915,9050.8975,,,,,,,73.2723,379.4225,,,,,9125.589,0.0,452.6948,0.0,0.0,0.0,9125.589,9578.2838,13627.2554
2006T2,2006,2,41212.8821,,,,,,,41212.8811,S129,Fondos de pensiones,113.1877,12437.6533,,0.0,0.0,0.0,0.0,13526.6568,77.0701,9000.0888,,,,,12550.841,0.0,9077.1589,0.0,0.0,0.0,12550.841,35154.65670000001,41212.8821
2006T2,2006,2,13040.6357,0.0766,1779.2456,1779.3222,,,0.0,11033.6418,S13,Gobierno general,1591.1664,131.2008,,,,,,,1663.0941,2192.1652,0.0,6211.0265,6211.0265,,1722.3672000000001,0.0,3855.2592999999997,6211.0265,1779.3222,0.0,1722.3672000000001,5577.6265,13040.6357
2006T2,2006,2,134598.7421,3100.7484,33190.1131,36290.8616,,,,230915.9288,S11,Empresas no financieras,614.677,2792.6967,3407.3737,0.5131,1693.1083,1693.6214,1664.0211,322.9623,3606.931,8861.1715,125.2033,10539.3198,10664.5231,-96317.1867,3407.3737,1693.6214,12468.1025,10664.523099999999,36290.8615,0.0,5100.9951,19556.081,134598.7421
2006T2,2006,2,111240.068,2257.5352,17298.6013,19556.1365,,,,21301.5054,S14_S15,Hogares e IPSFLSH,13.4538,42.5301,55.9839,,,,1956.7225,2608.3972,6709.849,7221.7974,,,,89938.5627,55.9839,0.0,13931.646400000001,0.0,19556.136499999997,0.0,55.9839,18552.75,111240.068
2006T2,2006,2,71224.5861,,,,,,,62850.5292,S2,Resto del mundo,0.0,5858.4811,,641.4117,15411.4269,16052.8386,202.9054,173.9865,196.6007,17.2884,,,,,5858.4811,16052.838600000001,213.88909999999998,0.0,0.0,0.0,21911.3197,22502.1007,71224.5861
2006T3,2006,3,12646.946,1.3708,139.5629,140.9337,4001.5717,1613.5033,5615.0751,12970.467,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,140.93370000000002,5615.075,0.0,0.0,12646.946
2006T3,2006,3,61219.9322,1441.7528,2990.4408,4432.1936,7630.0007,32670.4573,40300.4581,67713.4706,S122,Bancos y cooperativas,1551.6373,3226.4785,4778.1158,7223.5043,40160.6819,47384.1862,4.806,0.0,3057.3041,2825.7836,0.0,8556.439,8556.439,-6493.5384,4778.1158000000005,47384.186200000004,5883.0877,8556.439,4432.1936,40300.458,52162.302,58050.1957,61219.9322
2006T3,2006,3,,,,,,,,4787.104,S123,Fondos mercado monetario,36.5971,334.665,371.2621,,,,0.2659,0.474698,,,,,,,371.26210000000003,0.0,0.0,0.0,0.0,0.0,371.26210000000003,372.002698,4787.104
2006T3,2006,3,,,,,,,,6104.3152,S124,Fondos mercado no monetario,219.4454,1402.4882,,1.8987,7.6959,9.5946,4.4397,420.9886,,,,,,-142.6968,1621.9336,9.5946,0.0,0.0,0.0,0.0,1631.5282,2056.9565,6104.3152
2006T3,2006,3,74191.822,1277.0406,4761.0153,6038.0559,,,0.7942,71027.1799,S125_S126,Otros intermediarios y auxiliares,34.3403,494.0493,528.3897,367.1764,1473.3935,1840.5699,657.0632,447.6456,872.6418,1548.3422,,,,,528.3896,1840.5699,2420.984,0.0,6038.0559,0.0,2368.9595,5894.6523,74191.822
2006T3,2006,3,14316.097,,,,,,,,S128,Compañías de seguros,79.3271,9381.6175,,,,,,,77.1122,451.543,,,,,9460.9446,0.0,528.6552,0.0,0.0,0.0,9460.9446,9989.5998,14316.097
2006T3,2006,3,43747.3538,,,,,,,43747.3529,S129,Fondos de pensiones,86.0621,13580.8245,,0.0,0.0,0.0,0.0,14459.8813,35.8662,8621.5762,,,,,13666.8866,0.0,8657.4424,0.0,0.0,0.0,13666.8866,36784.2103,43747.3538
2006T3,2006,3,14831.6859,0.0812,1645.5956,1645.6767,,,0.0,11022.4034,S13,Gobierno general,2790.7888,232.121,,,,,,,1624.8451,2260.4072,0.0,6280.0838,6280.0838,,3022.9098,0.0,3885.2523,6280.0838,1645.6768000000002,0.0,3022.9098,6908.1621,14831.6859
2006T3,2006,3,139379.3786,3173.2698,34134.8792,37308.149,,,,237661.6355,S11,Empresas no financieras,805.9171,2654.4524,3460.3695,0.5161,1738.5554,1739.0715,1743.0059,478.7937,3626.0597,9363.9697,124.3657,11061.327,11185.6928,-98282.2569,3460.3695000000002,1739.0715,12990.0294,11185.6927,37308.149000000005,0.0,5199.441000000001,20411.269999999997,139379.3786
2006T3,2006,3,115652.2419,2341.4983,18342.8818,20684.3801,,,,22538.5009,S14_S15,Hogares e IPSFLSH,13.1674,42.2546,55.4221,,,,2056.8356,2871.6079,7028.9403,7427.9268,,,,93113.7409,55.422000000000004,0.0,14456.8671,0.0,20684.3801,0.0,55.422000000000004,19440.7326,115652.2419
2006T3,2006,3,71542.4742,,,,,,,66259.7533,S2,Resto del mundo,0.0,5899.3758,,684.7109,14884.3214,15569.0322,213.2868,190.9189,115.1817,12.9054,,,,,5899.3758,15569.0323,128.08710000000002,0.0,0.0,0.0,21468.4081,22000.700900000003,71542.4742
2006T4,2006,4,13532.3076,7.281,143.2732,150.5541,4378.1933,2539.6385,6917.8318,13929.3345,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,150.5542,6917.8318,0.0,0.0,13532.3076
2006T4,2006,4,63699.3756,2168.3275,2780.7967,4949.1243,8791.687,33807.5049,42599.1919,71195.4135,S122,Bancos y cooperativas,1605.5466,3170.9095,4776.4561,7418.3955,41746.5543,49164.9497,14.6812,0.0,2921.0765,3718.3065,0.0,8960.3193,8960.3193,-7496.0379,4776.4561,49164.9498,6639.383,8960.3193,4949.1242,42599.1919,53941.405900000005,60595.470100000006,63699.3756
2006T4,2006,4,,,,,,,,5060.6352,S123,Fondos mercado monetario,62.2943,342.0925,404.3869,,,,1.9068,1.163551,,,,,,,404.3868,0.0,0.0,0.0,0.0,0.0,404.3868,407.45715099999995,5060.6352
2006T4,2006,4,,,,,,,,6566.2407,S124,Fondos mercado no monetario,128.763,1417.3068,,1.3308,5.88,7.2108,4.8729,521.1514,,,,,,-252.5173,1546.0698,7.2108,0.0,0.0,0.0,0.0,1553.2806,2079.3049,6566.2407
2006T4,2006,4,75901.6362,1398.2888,4881.0681,6279.357,,,0.8352,71936.6655,S125_S126,Otros intermediarios y auxiliares,29.206,525.1548,554.3609,401.487,1609.8212,2011.3083,659.3035,447.9482,1098.8777,1691.8409,,,,,554.3608,2011.3082000000002,2790.7186,0.0,6279.356900000001,0.0,2565.6690000000003,6463.6393,75901.6362
2006T4,2006,4,14718.8901,,,,,,,,S128,Compañías de seguros,91.8618,9518.2511,,,,,,,95.0204,546.7623,,,,,9610.1129,0.0,641.7827,0.0,0.0,0.0,9610.1129,10251.8956,14718.8901
2006T4,2006,4,47739.3607,,,,,,,47739.3602,S129,Fondos de pensiones,120.933,14551.306,,0.0,0.0,0.0,0.0,16120.5641,66.4938,8360.5348,,,,,14672.239000000001,0.0,8427.0286,0.0,0.0,0.0,14672.239000000001,39219.831699999995,47739.3607
2006T4,2006,4,15160.5271,0.0857,1626.3648,1626.4505,,,0.0,10843.3571,S13,Gobierno general,3610.5115,355.4787,,,,,,,1524.1187,1898.4248,0.0,6277.5467,6277.5467,,3965.9902,0.0,3422.5434999999998,6277.5467,1626.4505000000001,0.0,3965.9902,7388.5337,15160.5271
2006T4,2006,4,147056.2216,3122.705,34797.1644,37919.8693,,,,246473.4985,S11,Empresas no financieras,772.617,2789.6208,3562.2379,0.5309,1564.727,1565.2579,1871.449,607.332,4108.5506,10509.8007,107.1224,11961.8192,12068.9417,-99417.2769,3562.2378,1565.2579,14618.351299999998,12068.9416,37919.8694,0.0,5127.4956999999995,22224.627999999997,147056.2216
2006T4,2006,4,121802.2958,2473.1018,19057.1988,21530.3006,,,,23545.9444,S14_S15,Hogares e IPSFLSH,8.3119,42.3849,50.6968,,,,2174.3615,3046.5912,8104.174,7581.149,,,,98256.3514,50.6968,0.0,15685.323,0.0,21530.3006,0.0,50.6968,20956.9725,121802.2958
2006T4,2006,4,72013.9065,,,,,,,71054.3918,S2,Resto del mundo,0.0,6096.4202,,1133.2597,14404.6531,15537.9128,225.4738,202.8026,114.3821,12.3624,,,,,6096.4202,15537.9128,126.74449999999999,0.0,0.0,0.0,21634.333,22189.3539,72013.9065
2007T1,2007,1,11377.8548,6.9056,144.0805,150.9861,4219.5435,574.6646,4794.2081,11789.5905,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,150.9861,4794.2081,0.0,0.0,11377.8548
2007T1,2007,1,67256.7158,1836.575,2950.3161,4786.891,8700.9213,35806.6649,44507.5862,75037.3916,S122,Bancos y cooperativas,1395.5401,4083.835,5479.3751,8139.925,43348.7359,51488.6609,0.0,0.0,3084.4554,2590.7176,0.0,9038.3496,9038.3496,-7780.6758,5479.3751,51488.6609,5675.173,9038.3496,4786.8911,44507.586200000005,56968.036,62643.209,67256.7158
2007T1,2007,1,,,,,,,,5442.4428,S123,Fondos mercado monetario,12.1221,346.1665,358.2886,,,,2.32,1.518265,,,,,,,358.2886,0.0,0.0,0.0,0.0,0.0,358.2886,362.12686499999995,5442.4428
