periodo,año,trimestre,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,cap_nec_financiamiento,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones
2010T4,2010,4,-71.118,102.5845,31.4665,,,0.0017,1180.8844,424.1184,S125_S126,Otros intermediarios y auxiliares,-4.4431,-21.7579,-26.2009,43.7021,57.3594,101.0615,88.1908,-8.9332,142.579,81.8718,7.9428,28.3608,36.3036,-26.201,101.0615,224.45080000000002,36.3036,31.46650000000001,0.0,74.8605,378.56890000000004
2010T4,2010,4,,,,,,,,,S128,Compañías de seguros,32.9812,201.2923,,,,,,,21.1935,-22.8177,,,,234.2735,0.0,-1.6241999999999983,0.0,0.0,0.0,234.2735,232.6493
2010T4,2010,4,,,,,,,1083.9085,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010T4,2010,4,-0.8475,,4.2441,,,0.0,,-954.1677,S13,Gobierno general,528.2559,10.6285,,,,,,,405.2305,-916.7431,0.0,806.5452,806.5452,538.8844,0.0,-511.5126,806.5452,-0.8475,0.0,538.8844,27.371800000000007
2010T4,2010,4,-308.1374,1646.0137,1337.8763,,,,11834.3541,-234.4012,S11,Empresas no financieras,-151.1284,-638.4664,-789.5947,0.0095,-42.4392,-42.4298,178.9519,-22.6039,1163.7753,1533.9114,-31.65,848.3244,816.6744,-789.5948000000001,-42.4297,2697.6867,816.6744,1337.8763,0.0,-832.0245000000001,2022.0102000000002
2010T4,2010,4,261.9894,1067.7077,1329.697,,,,1591.7145,802.207,S14_S15,Hogares e IPSFLSH,-2.0741,0.0,-2.0741,,,,224.06,-17.081,600.4776,153.5128,,,,-2.0741,0.0,753.9904,0.0,1329.6970999999999,0.0,-2.0741,958.8953
2010T4,2010,4,,,,,,,3233.657,-595.8113,S2,Resto del mundo,85.6605,1262.3666,,-647.8547,609.2321,-38.6226,23.6495,-1.1504,26.4619,-0.1152,,,,1348.0271,-38.622600000000034,26.3467,0.0,0.0,0.0,1309.4045,1358.2503000000002
2011T1,2011,1,1.8379,18.5934,20.4313,-155.1331,-462.6102,-617.7433,1513.5279,-46.0765,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.4313,-617.7433000000001,0.0,0.0
2011T1,2011,1,536.14,495.05,1031.19,-343.29,2296.6,1953.3,4099.05,-276.93,S122,Bancos y cooperativas,996.37,-124.63,871.73,1088.26,1696.83,2785.09,34.83,0.0,406.08,-593.55,-81.11,501.17,420.06,871.74,2785.09,-187.46999999999997,420.06,1031.19,1953.31,3656.83,3504.19
2011T1,2011,1,,,,,,,33.1782,0.0,S123,Fondos mercado monetario,146.0339,63.7889,209.8228,,,,0.0014,0.0,0.1511,-176.8332,,,,209.82279999999997,0.0,-176.6821,0.0,0.0,0.0,209.82279999999997,33.14209999999998
2011T1,2011,1,,,,,,,-42.2232,18.7199,S124,Fondos mercado no monetario,26.3482,141.2962,167.6444,-0.663,-7.2325,-7.8955,1.8296,109.7059,47.1948,-199.779,,,,167.6444,-7.8955,-152.5842,0.0,0.0,0.0,159.7489,118.70019999999998
2011T1,2011,1,-66.6683,-23.1481,-89.8164,,,0.0,537.9222,2.2992,S125_S126,Otros intermediarios y auxiliares,-8.2169,62.7844,54.5675,59.2742,77.7705,137.0447,81.683,0.4113,-191.8547,240.6415,7.65,236.8051,244.4551,54.567499999999995,137.0447,48.7868,244.45510000000002,-89.8164,0.0,191.6122,322.4933
2011T1,2011,1,,,,,,,,,S128,Compañías de seguros,6.7156,287.7512,,,,,,,-49.0211,-125.1163,,,,294.4668,0.0,-174.13739999999999,0.0,0.0,0.0,294.4668,120.32939999999999
2011T1,2011,1,,,,,,,1116.7092,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011T1,2011,1,0.0336,,-12.4895,,,0.0,,980.4899,S13,Gobierno general,120.2129,-26.7519,,,,,,,0.3813,1191.2374,0.0,529.88,529.88,93.46100000000001,0.0,1191.6187,529.88,0.0336,0.0,93.46100000000001,1285.0797
2011T1,2011,1,1025.6053,770.6085,1796.2138,,,,10928.9086,-2590.9348,S11,Empresas no financieras,-42.3949,306.7031,264.3082,-0.0293,242.3931,242.3639,-448.6523,122.3844,25.8827,2152.1559,-11.95,892.1206,880.1706,264.3082,242.3638,2178.0386000000003,880.1705999999999,1796.2138,0.0,506.672,2358.4427
2011T1,2011,1,228.7914,963.5341,1192.3255,,,,1187.8342,873.9001,S14_S15,Hogares e IPSFLSH,0.7994,0.0,0.7994,,,,327.6211,-271.524,331.4274,586.1119,,,,0.7994,0.0,917.5392999999999,0.0,1192.3255,0.0,0.7994,974.4357999999999
2011T1,2011,1,,,,,,,4871.9753,965.5042,S2,Resto del mundo,-81.1056,978.3221,,456.8943,403.0676,859.9618,1.4713,-12.4161,-44.1488,0.2327,,,,897.2165,859.9619,-43.9161,0.0,0.0,0.0,1757.1784,1702.3175
2011T2,2011,2,-0.7801,6.5092,5.7291,-625.6355,15.4886,-610.1469,1416.8366,-61.745,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5.7291,-610.1469,0.0,0.0
2011T2,2011,2,375.65,502.3,877.95,490.4,2017.98,2508.38,4300.16,128.0,S122,Bancos y cooperativas,233.26,986.42,1219.68,894.11,2927.64,3821.75,-64.61,0.0,-622.23,135.81,-4.74,616.44,611.7,1219.6799999999998,3821.75,-486.42,611.7,877.95,2508.38,5041.43,4490.400000000001
2011T2,2011,2,,,,,,,-170.3526,0.0,S123,Fondos mercado monetario,67.3036,56.6316,123.9353,,,,0.1195,0.0,-1.3354,-292.5008,,,,123.93520000000001,0.0,-293.8362,0.0,0.0,0.0,123.93520000000001,-169.78150000000002
2011T2,2011,2,,,,,,,269.5529,5.2202,S124,Fondos mercado no monetario,-59.1402,144.2074,85.0673,0.4759,2.5939,3.0698,1.8583,-70.1934,-19.5937,153.9252,,,,85.06720000000001,3.0698,134.3315,0.0,0.0,0.0,88.13700000000001,154.13340000000002
2011T2,2011,2,69.6151,-32.9442,36.6709,,,0.0,-635.0873,77.4438,S125_S126,Otros intermediarios y auxiliares,3.0233,191.9922,195.0154,1.5909,77.7845,79.3754,-70.452,-1.796,82.1479,35.7035,-22.9,20.3517,-2.5483,195.0155,79.3754,117.85140000000001,-2.5482999999999976,36.670899999999996,0.0,274.3909,319.9943
2011T2,2011,2,,,,,,,,,S128,Compañías de seguros,9.2815,87.6516,,,,,,,10.1311,53.0166,,,,96.9331,0.0,63.1477,0.0,0.0,0.0,96.9331,160.0808
2011T2,2011,2,,,,,,,1260.8631,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011T2,2011,2,0.0339,,-12.0551,,,0.0,,1353.9536,S13,Gobierno general,-3.5666,1512.8216,,,,,,,386.0348,194.3084,0.0,542.3551,542.3551,1509.2549999999999,0.0,580.3432,542.3551,0.0339,0.0,1509.2549999999999,2089.5982
2011T2,2011,2,490.3386,1805.2941,2295.6327,,,,10247.0665,-2933.7081,S11,Empresas no financieras,198.4337,-262.2441,-63.8104,0.022,166.7002,166.7221,76.9885,73.7461,140.3351,-719.2663,42.45,387.4634,429.9134,-63.810400000000016,166.7222,-578.9312,429.91339999999997,2295.6327,0.0,102.91179999999997,-325.2848
2011T2,2011,2,56.7607,1375.7166,1432.4773,,,,1434.2016,974.2542,S14_S15,Hogares e IPSFLSH,10.7897,0.0,10.7897,,,,-77.6467,55.7332,-201.1585,848.6061,,,,10.7897,0.0,647.4476,0.0,1432.4773,0.0,10.7897,636.3238
2011T2,2011,2,,,,,,,1974.9587,608.7523,S2,Resto del mundo,-4.7359,192.8894,,39.1905,726.676,765.8665,-7.6024,4.8083,-0.4186,-1.6803,,,,188.1535,765.8665000000001,-2.0989,0.0,0.0,0.0,954.0200000000001,949.1270000000002
2011T3,2011,3,-1.4192,-14.4674,-15.8866,633.3201,-95.8407,537.4795,1814.1993,-89.2699,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-15.8866,537.4794,0.0,0.0
2011T3,2011,3,-416.97,262.33,-154.64,-51.58,2610.46,2558.88,2345.23,282.46,S122,Bancos y cooperativas,293.38,-1628.13,-1334.75,567.9,2279.03,2846.93,66.42,0.0,1150.92,-244.42,-94.21,247.86,153.65,-1334.75,2846.9300000000003,906.5000000000001,153.65000000000003,-154.64000000000004,2558.88,1512.1800000000003,2485.1000000000004
2011T3,2011,3,,,,,,,665.1812,0.0,S123,Fondos mercado monetario,-97.7088,23.7515,-73.9573,,,,-0.1459,0.0,4.4355,732.9725,,,,-73.9573,0.0,737.408,0.0,0.0,0.0,-73.9573,663.3048
2011T3,2011,3,,,,,,,-544.4252,2.7002,S124,Fondos mercado no monetario,17.0311,184.453,201.4842,0.9608,1.7595,2.7203,-2.1608,-180.1735,-23.0397,89.1472,,,,201.4841,2.7203,66.1075,0.0,0.0,0.0,204.20440000000002,87.97760000000005
2011T3,2011,3,89.5805,54.9029,144.4834,,,0.0,3634.5187,-131.6198,S125_S126,Otros intermediarios y auxiliares,5.4085,53.6294,59.0379,1.1914,-19.2985,-18.107,21.4106,-24.8877,-168.356,16.8153,-12.0,-110.1448,-122.1448,59.03789999999999,-18.1071,-151.5407,-122.1448,144.48340000000002,0.0,40.93079999999999,-114.08699999999999
2011T3,2011,3,,,,,,,,,S128,Compañías de seguros,3.5528,335.8806,,,,,,,-88.2584,51.5118,,,,339.4334,0.0,-36.746599999999994,0.0,0.0,0.0,339.4334,302.6868
2011T3,2011,3,,,,,,,1011.458,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011T3,2011,3,0.0342,,-15.6965,,,0.0,,376.0644,S13,Gobierno general,734.7706,1343.064,,,,,,,509.6688,-309.5492,0.0,1192.0505,1192.0505,2077.8346,0.0,200.1196,1192.0505,0.0342,0.0,2077.8346,2277.9542
2011T3,2011,3,478.8938,1525.897,2004.7908,,,,6920.3024,-3908.1892,S11,Empresas no financieras,117.663,-1479.2386,-1361.5755,0.0669,167.7755,167.8424,223.8934,-261.4314,-630.7486,-308.9572,17.45,-205.8117,-188.3617,-1361.5756,167.8424,-939.7058,-188.3617,2004.7908,0.0,-1193.7332,-2170.977
2011T3,2011,3,131.702,1055.4267,1187.1287,,,,1098.9572,951.1582,S14_S15,Hogares e IPSFLSH,0.386,0.0,0.386,,,,303.5356,-310.8045,224.8547,1131.0778,,,,0.386,0.0,1355.9325000000001,0.0,1187.1287,0.0,0.386,1349.0496
2011T3,2011,3,,,,,,,564.4325,2402.6714,S2,Resto del mundo,-94.2145,487.3621,,-100.3465,447.7528,347.4063,29.6704,-24.6477,-39.5912,0.4416,,,,393.1476,347.4063,-39.1496,0.0,0.0,0.0,740.5539,706.427
2011T4,2011,4,5.9451,-8.1311,-2.186,4290.0908,598.7916,4888.8824,3490.3017,-77.0345,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.186,4888.8824,0.0,0.0
2011T4,2011,4,1125.84,-159.37,966.47,2045.98,2097.53,4143.51,4965.86,502.2,S122,Bancos y cooperativas,-1779.7,1109.4,-670.3,-242.8,3172.97,2930.17,-54.74,0.0,2341.77,1686.21,69.34,137.15,206.49,-670.3,2930.1699999999996,4027.98,206.49,966.4699999999999,4143.51,2259.87,6233.110000000001
2011T4,2011,4,,,,,,,443.4041,0.0,S123,Fondos mercado monetario,-263.1682,28.0558,-235.1124,,,,-0.0326,0.0,2.8115,674.6225,,,,-235.1124,0.0,677.434,0.0,0.0,0.0,-235.1124,442.289
2011T4,2011,4,,,,,,,-568.3799,2.0385,S124,Fondos mercado no monetario,-90.4648,92.5567,2.0919,-0.8011,1.332,0.531,0.8744,-85.6145,24.2057,-177.9238,,,,2.0919000000000096,0.5309,-153.7181,0.0,0.0,0.0,2.6228000000000096,-235.8354
2011T4,2011,4,121.0012,-30.5087,90.4926,,,0.0,7305.5887,-215.9079,S125_S126,Otros intermediarios y auxiliares,-7.5212,-32.5027,-40.024,20.7326,139.3662,160.0987,-22.4181,-36.8611,533.1947,204.5279,3.9,158.8768,162.7768,-40.0239,160.09879999999998,737.7226,162.7768,90.49249999999999,0.0,120.07489999999999,798.5183000000001
2011T4,2011,4,,,,,,,,,S128,Compañías de seguros,-4.2683,352.8644,,,,,,,19.3929,35.7511,,,,348.5961,0.0,55.144000000000005,0.0,0.0,0.0,348.5961,403.7401
2011T4,2011,4,,,,,,,1336.0382,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011T4,2011,4,0.0345,,15.5762,,,0.0,,-1559.4206,S13,Gobierno general,318.4479,-650.715,,,,,,,538.9695,-1246.086,0.0,813.5447,813.5447,-332.2671,0.0,-707.1165,813.5447,0.0345,0.0,-332.2671,-1039.3836000000001
2011T4,2011,4,-285.3784,3224.2994,2938.9209,,,,10210.5716,-1888.2663,S11,Empresas no financieras,-574.1418,3441.8692,2867.7274,0.0543,570.3266,570.3809,9.1155,-244.5092,1986.8484,1607.104,-50.7,1099.2645,1048.5645,2867.7274,570.3809,3593.9524,1048.5645,2938.921,0.0,3438.1083000000003,6796.6669999999995
2011T4,2011,4,220.0907,1614.2752,1834.3659,,,,1995.9103,1083.3697,S14_S15,Hogares e IPSFLSH,5.5288,0.0,5.5288,,,,202.3447,-323.3603,154.9818,171.2413,,,,5.5288,0.0,326.2231,0.0,1834.3659,0.0,5.5288,210.73629999999997
2011T4,2011,4,,,,,,,7147.1201,2020.1279,S2,Resto del mundo,69.3403,948.8811,,246.6215,967.9235,1214.5451,19.739,-27.3841,17.4516,3.0071,,,,1018.2213999999999,1214.545,20.4587,0.0,0.0,0.0,2232.7664,2245.58
2012T1,2012,1,-2.0711,6.1617,4.0906,-3720.3997,-933.384,-4653.7837,-2085.687,-87.8975,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0906,-4653.7837,0.0,0.0
2012T1,2012,1,-659.7,-313.07,-972.77,-214.14,985.03,770.89,1059.67,155.67,S122,Bancos y cooperativas,1384.47,-60.32,1324.15,282.59,2954.59,3237.18,-115.58,0.0,-2517.34,-1178.4,9.66,912.59,922.24,1324.15,3237.1800000000003,-3695.7400000000002,922.25,-972.77,770.89,4561.33,750.0099999999996
2012T1,2012,1,,,,,,,-133.1034,0.0,S123,Fondos mercado monetario,185.4754,-82.1403,103.3351,,,,-0.0075,0.0,-7.034,-241.7204,,,,103.33510000000001,0.0,-248.7544,0.0,0.0,0.0,103.33510000000001,-145.4268
2012T1,2012,1,,,,,,,566.3094,25.7416,S124,Fondos mercado no monetario,42.4452,97.4933,139.9385,-0.08,2.395,2.3151,-1.4434,105.8568,13.4841,137.7173,,,,139.9385,2.315,151.2014,0.0,0.0,0.0,142.2535,397.86830000000003
2012T1,2012,1,69.7287,27.2214,96.9502,,,0.0,101.3506,46.5389,S125_S126,Otros intermediarios y auxiliares,10.256,106.6687,116.9247,27.0526,16.5346,43.5872,140.7292,3.417,-86.4587,85.9591,1.68,-150.853,-149.173,116.9247,43.5872,-0.4995999999999867,-149.173,96.9501,0.0,160.5119,304.15849999999995
2012T1,2012,1,,,,,,,,,S128,Compañías de seguros,1.8017,173.0676,,,,,,,25.2945,18.2257,,,,174.8693,0.0,43.5202,0.0,0.0,0.0,174.8693,218.3895
2012T1,2012,1,,,,,,,1372.4954,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012T1,2012,1,-0.0059,,-21.188,,,0.0,,1804.8476,S13,Gobierno general,376.2075,613.4842,,,,,,,-222.9414,-229.4391,0.0,-36.6416,-36.6416,989.6917,0.0,-452.3805,-36.6416,-0.0059,0.0,989.6917,537.3112
2012T1,2012,1,-230.5465,2339.9109,2109.3644,,,,4902.2775,-3819.2048,S11,Empresas no financieras,8.7924,152.5659,161.3583,0.0254,524.746,524.7714,-42.3644,140.0717,-1074.7107,666.5695,22.28,424.6714,446.9514,161.35829999999999,524.7714,-408.14120000000014,446.95140000000004,2109.3644,0.0,686.1297,375.69579999999985
2012T1,2012,1,155.3676,1098.3348,1253.7024,,,,957.1271,1432.0966,S14_S15,Hogares e IPSFLSH,-0.6763,0.3581,-0.3181,,,,-263.6647,270.1004,290.7009,474.6555,,,,-0.31820000000000004,0.0,765.3564,0.0,1253.7024000000001,0.0,-0.31820000000000004,771.4739
2012T1,2012,1,,,,,,,2713.4063,410.2286,S2,Resto del mundo,29.3643,494.1556,,125.6901,166.232,291.9221,-6.2489,21.9405,57.1446,-1.0558,,,,523.5199,291.9221,56.0888,0.0,0.0,0.0,815.442,887.2224
2012T2,2012,2,1.7957,-12.1371,-10.3414,1447.8065,374.9134,1822.72,771.9567,-67.7318,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-10.3414,1822.7199,0.0,0.0
2012T2,2012,2,474.7,-136.78,337.92,36.9,3400.84,3437.74,5169.33,164.28,S122,Bancos y cooperativas,-1323.43,240.5,-1082.93,607.37,3032.69,3640.07,287.45,0.0,546.34,1326.35,391.65,231.78,623.43,-1082.93,3640.06,1872.69,623.43,337.91999999999996,3437.7400000000002,2557.13,4717.2699999999995
2012T2,2012,2,,,,,,,1053.5847,0.0,S123,Fondos mercado monetario,-40.3589,-45.4396,-85.7985,,,,-0.079,0.0,6.443,1128.7165,,,,-85.79849999999999,0.0,1135.1595,0.0,0.0,0.0,-85.79849999999999,1049.282
2012T2,2012,2,,,,,,,-256.5595,16.539,S124,Fondos mercado no monetario,-25.7651,21.6643,-4.1007,0.1797,3.8634,4.0431,4.7077,-73.816,-25.4611,66.4949,,,,-4.1008,4.0431,41.0338,0.0,0.0,0.0,-0.05769999999999964,-28.132199999999997
2012T2,2012,2,110.4831,194.0689,304.552,,,0.0,6489.3195,-67.7917,S125_S126,Otros intermediarios y auxiliares,-3.1641,-253.795,-256.9591,7.0953,40.9306,48.026,-70.6525,-22.4887,74.2615,-34.4455,2.42,227.7962,230.2162,-256.9591,48.0259,39.815999999999995,230.2162,304.552,0.0,-208.93319999999997,-262.2584
2012T2,2012,2,,,,,,,,,S128,Compañías de seguros,-0.2003,299.7385,,,,,,,4.5024,-27.8545,,,,299.53819999999996,0.0,-23.3521,0.0,0.0,0.0,299.53819999999996,276.18609999999995
2012T2,2012,2,,,,,,,1305.9475,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012T2,2012,2,-0.0059,,-5.9219,,,0.0,,839.612,S13,Gobierno general,173.206,398.1811,,,,,,,78.3003,-37.3329,0.0,520.8914,520.8914,571.3871,0.0,40.96739999999999,520.8914,-0.0059,0.0,571.3871,612.3545
2012T2,2012,2,504.4616,2799.2257,3303.6874,,,,5467.6908,-4062.9562,S11,Empresas no financieras,49.1381,-174.488,-125.3499,0.0498,327.5325,327.5823,192.4343,-25.7679,119.2442,626.266,-14.44,139.6492,125.2092,-125.34989999999999,327.58230000000003,745.5101999999999,125.20920000000001,3303.6873,0.0,202.23240000000004,1114.4089999999999
2012T2,2012,2,30.9217,1373.5608,1404.4826,,,,1322.42,1905.7713,S14_S15,Hogares e IPSFLSH,4.0768,2.4838,6.5606,,,,459.3122,-161.8743,51.7217,873.711,,,,6.560600000000001,0.0,925.4327000000001,0.0,1404.4825,0.0,6.560600000000001,1229.4312000000002
2012T2,2012,2,,,,,,,3838.5422,1320.6031,S2,Resto del mundo,376.8675,137.126,,157.8466,1187.5247,1345.3713,47.0088,28.4139,25.4107,-2.2283,,,,513.9935,1345.3713,23.182399999999998,0.0,0.0,0.0,1859.3648,1957.9699
2012T3,2012,3,-3.8352,10.3414,6.5063,-466.5139,-3.1264,-469.6403,-318.761,-82.2397,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.5062,-469.64029999999997,0.0,0.0
2012T3,2012,3,-859.59,-397.53,-1257.13,-19.62,1899.6,1879.97,1762.4,304.27,S122,Bancos y cooperativas,-234.01,186.49,-47.52,1080.04,1604.53,2684.57,-80.04,0.0,137.85,-134.12,-64.03,978.42,914.39,-47.51999999999998,2684.5699999999997,3.7299999999999898,914.39,-1257.12,1879.98,2637.0499999999997,2560.74
2012T3,2012,3,,,,,,,399.6336,0.0,S123,Fondos mercado monetario,-49.8029,39.0215,-10.7814,,,,0.1029,0.0,2.5608,406.1576,,,,-10.781399999999998,0.0,408.7184,0.0,0.0,0.0,-10.781399999999998,398.03989999999993
2012T3,2012,3,,,,,,,-219.5092,18.6096,S124,Fondos mercado no monetario,1.2116,103.8542,105.0658,-0.4817,2.7602,2.2784,25.1126,-36.5987,-18.3313,-82.6267,,,,105.06580000000001,2.2785,-100.958,0.0,0.0,0.0,107.3443,-5.099799999999995
2012T3,2012,3,228.4771,53.8405,282.3176,,,0.0,-702.0507,223.1068,S125_S126,Otros intermediarios y auxiliares,-4.3558,-199.4046,-203.7604,7.5529,15.9127,23.4656,26.5534,-31.2322,-138.2416,-120.9999,8.77,-55.8463,-47.0763,-203.76039999999998,23.4656,-259.2415,-47.0763,282.3176,0.0,-180.29479999999998,-444.21509999999995
2012T3,2012,3,,,,,,,,,S128,Compañías de seguros,0.4823,223.6876,,,,,,,44.5535,26.4341,,,,224.1699,0.0,70.9876,0.0,0.0,0.0,224.1699,295.1575
2012T3,2012,3,,,,,,,1257.6894,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012T3,2012,3,-0.0059,,-17.6653,,,0.0,,-732.6717,S13,Gobierno general,107.0832,-164.5956,,,,,,,-84.0991,6.8913,0.0,99.3968,99.3968,-57.512399999999985,0.0,-77.2078,99.3968,-0.0059,0.0,-57.512399999999985,-134.72019999999998
2012T3,2012,3,1796.118,1951.12,3747.238,,,,6396.872,-4644.1385,S11,Empresas no financieras,28.6097,564.5193,593.129,0.0238,738.5223,738.5461,147.0314,-298.7323,-353.7415,1265.5829,-31.59,837.8997,806.3097,593.129,738.5461,911.8414000000001,806.3097,3747.238,0.0,1331.6751,2091.8156
2012T3,2012,3,133.6389,971.1772,1104.8161,,,,1016.5736,1872.7266,S14_S15,Hogares e IPSFLSH,-1.6482,-2.3901,-4.0383,,,,174.1182,-116.559,545.6371,280.2797,,,,-4.0383,0.0,825.9168,0.0,1104.8161,0.0,-4.0383,879.4377
2012T3,2012,3,,,,,,,3014.7285,3055.349,S2,Resto del mundo,-68.9551,1584.1583,,294.3883,1308.3696,1602.7579,17.7549,-49.3408,-61.2865,-0.7133,,,,1515.2032000000002,1602.7579,-61.99979999999999,0.0,0.0,0.0,3117.9611000000004,3024.3754000000004
2012T4,2012,4,10.8153,-1.0807,9.7347,3598.7107,526.9746,4125.6853,1978.3626,-61.8363,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.7346,4125.6853,0.0,0.0
2012T4,2012,4,1569.45,-407.71,1161.74,3073.92,-979.23,2094.69,3580.72,793.62,S122,Bancos y cooperativas,-677.8,-62.15,-739.95,-420.74,3262.16,2841.42,5.56,0.0,1958.61,701.58,-420.95,701.72,280.78,-739.9499999999999,2841.42,2660.19,280.77000000000004,1161.74,2094.69,2101.4700000000003,4767.22
2012T4,2012,4,,,,,,,-461.5385,0.0,S123,Fondos mercado monetario,-162.2885,177.119,14.8305,,,,0.7316,0.0,-2.7932,-472.4595,,,,14.8305,0.0,-475.2527,0.0,0.0,0.0,14.8305,-459.69059999999996
2012T4,2012,4,,,,,,,-166.3993,11.923,S124,Fondos mercado no monetario,-11.0252,-46.2309,-57.2561,-0.252,2.2335,1.9815,-33.7626,19.0434,16.0119,88.1927,,,,-57.256099999999996,1.9814999999999998,104.2046,0.0,0.0,0.0,-55.2746,34.2108
2012T4,2012,4,-45.814,248.5982,202.7842,,,0.0,6016.1371,301.8408,S125_S126,Otros intermediarios y auxiliares,-17.0082,19.7194,2.7112,39.9334,79.4727,119.4061,30.3633,4.0408,437.3512,31.7293,28.55,284.8786,313.4286,2.7112000000000016,119.40610000000001,469.08050000000003,313.4286,202.7842,0.0,122.11730000000001,625.6019
2012T4,2012,4,,,,,,,,,S128,Compañías de seguros,3.3432,230.8557,,,,,,,-14.3949,15.0756,,,,234.1989,0.0,0.6806999999999999,0.0,0.0,0.0,234.1989,234.8796
2012T4,2012,4,,,,,,,1528.609,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012T4,2012,4,-0.0059,,5.7163,,,0.0,,-1469.2341,S13,Gobierno general,-925.6922,816.4281,,,,,,,696.8621,-794.372,0.0,924.6143,924.6143,-109.26409999999998,0.0,-97.5098999999999,924.6143,-0.0059,0.0,-109.26409999999998,-206.7739999999999
2012T4,2012,4,-330.1286,5496.8234,5166.6948,,,,10585.2914,-3345.5562,S11,Empresas no financieras,235.0188,1167.8294,1402.8482,0.0633,167.1765,167.2397,119.1577,-11.3241,1212.5933,1822.4053,-3.7,324.4864,320.7864,1402.8482000000001,167.2398,3034.9986,320.7864,5166.6948,0.0,1570.0880000000002,4712.9202000000005
2012T4,2012,4,264.5683,1514.0106,1778.579,,,,1852.4926,1697.2318,S14_S15,Hogares e IPSFLSH,0.3635,-0.0143,0.3491,,,,-201.1794,-25.0522,938.6745,210.8346,,,,0.3492,0.0,1149.5091,0.0,1778.5789,0.0,0.3492,923.6267000000001
2012T4,2012,4,,,,,,,6092.2846,2085.2636,S2,Resto del mundo,-420.9465,938.9269,,529.7071,3243.0678,3772.7749,-20.4735,26.1195,273.4032,-0.8692,,,,517.9804,3772.7749,272.53400000000005,0.0,0.0,0.0,4290.7553,4568.935299999999
2013T1,2013,1,-4.4405,-14.3415,-18.782,-2917.7708,-605.3719,-3523.1427,-1590.3091,-73.3148,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-18.782,-3523.1427,0.0,0.0
2013T1,2013,1,-1440.97,160.79,-1280.17,-1371.43,1392.21,20.78,373.02,211.12,S122,Bancos y cooperativas,1114.59,-6.94,1107.65,469.05,1637.0,2106.05,128.72,0.0,-2052.74,-656.01,-191.17,1195.51,1004.34,1107.6499999999999,2106.05,-2708.75,1004.34,-1280.18,20.779999999999973,3213.7,633.6699999999998
2013T1,2013,1,,,,,,,1009.7207,0.0,S123,Fondos mercado monetario,319.2984,-52.8003,266.4981,,,,-0.3261,0.0,11.4703,694.4003,,,,266.4981,0.0,705.8706,0.0,0.0,0.0,266.4981,972.0426
2013T1,2013,1,,,,,,,527.7089,19.9705,S124,Fondos mercado no monetario,69.8751,312.8947,382.7698,-0.0041,-19.2825,-19.2865,-3.4312,67.8706,-9.9344,-113.8922,,,,382.76980000000003,-19.2866,-123.8266,0.0,0.0,0.0,363.4832,304.096
